Desc	Orthogroup	Anas	Caug	Cqua	Cscu	Dapu	Dgal	Dmag	Dmel	Dpte	Dpul	Dsil	Dste	Eaff	Ebro	Gmae	Hame	Hazt	Hexe	Hhol	Iele	Lpol	Nstr	Pcau	Pchi	Pcla	Popi	Ppac	Ppol	Psam	Ptep	Rimm	Rvar	Smar	Tcal	Tcas	Tqin	Tuco	Znev
(null)	OG0005588	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	2	2	1	1	2	1	1	2	1	3	1	1	1	1	1	1	1
(null)	OG0005589	1	1	1	1	1	1	1	0	0	1	1	0	9	1	1	1	1	1	2	2	2	0	2	1	1	0	1	1	1	1	2	1	1	1	1	1	2	1
(null)	OG0005590	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	0	1	1	1	1
(null)	OG0005591	1	3	1	2	0	0	0	1	0	0	2	0	1	1	1	1	2	0	1	1	1	1	1	0	2	0	1	2	4	1	5	0	0	1	1	2	1	1
(null)	OG0005592	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	3	1	1	1	1	1	1	1	1	1
(null)	OG0005593	2	1	1	2	1	1	1	1	0	1	1	0	1	1	3	0	2	1	1	1	1	0	1	1	1	0	1	2	1	1	1	1	0	0	1	1	1	1
(null)	OG0005594	1	1	1	0	0	1	1	1	0	0	1	0	0	2	1	1	1	0	0	1	1	0	1	1	1	0	0	0	0	2	2	0	1	0	1	1	1	0
(null)	OG0005595	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1
(null)	OG0005596	1	2	1	1	1	1	1	0	0	1	2	1	3	1	1	1	1	1	2	0	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1
(null)	OG0005597	0	1	1	1	1	0	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	0	1	1	1	1	1
(null)	OG0005598	1	2	1	3	1	1	2	0	0	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	0	4	4	1	2	0	1	1	2	0	1	1
(null)	OG0005599	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	3	2	1	1	1	1	1	1	1	1
(null)	OG0005600	1	1	1	1	2	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	0	1	1	1
(null)	OG0005601	0	1	0	2	0	0	0	0	1	0	1	0	0	2	4	0	0	0	1	1	2	1	1	1	0	1	0	1	0	1	3	0	0	0	1	0	0	0
(null)	OG0005604	1	0	1	6	1	1	1	1	0	2	1	5	0	1	1	1	1	0	1	1	1	1	3	0	1	1	1	0	2	1	1	0	0	0	1	0	3	1
(null)	OG0005607	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	2	3	1	1	1	3	1	1	1	1	1
(null)	OG0005608	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	2	1	1	0	0	0	0	0	2	1	1	0	0	0	0	0	1	0
(null)	OG0005609	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	0	1	3	1	1	1	1	1	1	1	1	1
(null)	OG0005610	2	0	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	4	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
(null)	OG0005611	1	1	1	1	1	1	1	1	1	0	1	0	0	1	2	1	1	0	1	1	1	1	1	1	1	0	0	1	1	2	3	0	1	0	1	1	1	1
(null)	OG0005612	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	3	1	1	1	1	0	3	2	1	2	1	1	1	1	1	1	1
(null)	OG0005613	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	0	1	1	1	0	1
(null)	OG0005614	0	0	1	1	1	1	1	1	10	2	1	1	0	1	3	1	2	0	1	2	1	0	1	1	1	1	1	1	3	0	1	0	0	0	1	0	1	1
(null)	OG0005615	0	1	1	1	1	1	1	2	1	1	1	0	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	3	1	1	1	1	1	1	1
(null)	OG0005616	1	0	2	1	0	0	0	1	0	0	0	1	2	1	0	1	1	0	0	0	1	0	0	1	1	0	0	2	0	1	1	0	1	2	1	0	1	1
(null)	OG0005617	2	2	1	1	1	1	1	1	1	1	1	1	1	0	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	0	1	1	1	1	1
(null)	OG0005618	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	OG0005619	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	0	1	1	1	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1
(null)	OG0005620	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0
(null)	OG0005621	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	0	1	1	1	1	1
(null)	OG0005622	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	0	1	2	1	2	2	1	1	1	1	1	1
(null)	OG0005623	1	1	1	1	1	1	0	1	1	1	1	0	1	0	2	1	1	1	1	1	2	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
(null)	OG0005624	0	1	0	1	1	1	1	0	3	1	1	3	1	2	2	0	0	1	1	1	1	1	2	0	0	1	0	0	1	1	2	1	1	1	0	1	2	1
(null)	OG0005625	1	2	1	1	1	0	0	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
(null)	OG0005626	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
(null)	OG0005627	1	0	1	1	1	1	1	1	1	3	1	1	2	2	1	1	1	1	1	1	0	1	2	1	1	1	1	5	1	1	1	1	0	1	1	1	1	1
(null)	OG0005628	2	1	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	1	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	OG0005629	0	1	1	0	1	1	0	1	1	0	1	2	1	1	3	1	1	0	2	1	0	5	2	1	0	1	0	2	4	1	2	2	1	0	1	2	3	1
(null)	OG0005630	0	1	1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	5	1	1	1	1	1	2	1	2	1	1	1	1	1
(null)	OG0005631	1	1	1	1	1	1	1	0	1	1	1	1	1	2	2	1	2	1	2	1	1	0	1	1	1	1	1	0	2	1	1	1	1	1	0	1	1	1
(null)	OG0005632	1	2	1	0	1	1	1	1	0	1	0	1	4	1	0	1	1	0	1	1	2	0	1	1	1	0	0	3	0	0	0	0	0	1	1	1	1	1
(null)	OG0005633	1	1	2	1	1	1	1	1	1	0	1	2	1	1	2	1	1	0	1	1	1	0	1	1	1	1	0	2	3	1	1	0	1	1	1	1	0	1
(null)	OG0005634	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	0	1	1	2	0	1	1	2	1	1	1	1	1	1	1	1	1
(null)	OG0005635	1	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0005636	1	1	1	1	1	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
(null)	OG0005637	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	2	1	0	0	0	0	0	0	4	2	1	0	2	0	1	1	0	1
(null)	OG0005638	1	2	1	2	0	1	0	1	1	1	1	0	1	1	1	1	1	2	1	1	1	0	1	1	1	1	0	1	2	1	1	2	1	1	1	1	1	1
(null)	OG0005639	2	1	1	2	1	1	1	1	0	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	0	3	1	1	1	1	1	1	1	1	1	1
(null)	OG0005640	0	3	2	1	0	0	0	0	1	0	1	2	1	2	1	1	1	1	1	1	3	1	1	1	1	1	0	3	1	1	1	0	3	1	1	1	3	1
(null)	OG0005641	0	2	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1
(null)	OG0005642	1	1	1	1	1	2	1	1	1	1	1	1	1	2	3	1	0	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	OG0005643	1	1	1	1	2	2	0	1	1	2	1	0	0	1	0	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	3	0	1	1	1	1
(null)	OG0005644	1	1	1	1	2	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	0	0	1	1	1	1
(null)	OG0005645	1	1	1	1	1	1	1	1	1	2	1	0	2	1	1	1	1	1	1	1	1	2	1	1	1	0	1	1	1	1	2	2	1	1	1	1	2	2
(null)	OG0005646	1	2	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	2	5	3	6	1	4	0	0	1	1	1	1	1
(null)	OG0005647	1	2	2	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	2	1	1	1	1	1	1	1	2	1
(null)	OG0005648	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
(null)	OG0005649	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
(null)	OG0005650	2	1	1	1	1	1	1	0	0	1	1	1	1	2	3	0	1	0	1	1	2	1	1	1	1	0	0	3	1	0	1	4	0	1	0	0	2	1
(null)	OG0005651	1	1	1	1	1	2	3	1	0	1	1	1	2	1	1	1	1	1	1	1	1	2	0	1	1	1	0	3	0	1	3	0	1	1	1	2	0	1
(null)	OG0005652	0	2	0	3	1	1	1	2	1	1	1	0	1	3	1	0	0	0	1	1	1	0	1	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0
(null)	OG0005653	1	1	1	2	1	0	1	1	1	0	1	1	2	2	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0005656	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
(null)	OG0005659	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	OG0005660	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	14	1	1	1	2	1	1	1	1	1	1	2	1	1
(null)	OG0005661	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1
(null)	OG0005662	2	1	1	1	1	1	1	1	1	2	1	1	3	2	1	1	1	0	1	1	0	0	1	1	1	1	1	3	1	1	2	1	1	3	1	1	1	1
(null)	OG0005663	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	2	2	1	1	1	1	2	2	2	1	1	0	2	1	1	2	1
(null)	OG0005664	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1
(null)	OG0005665	2	1	1	1	1	1	1	0	0	2	2	2	2	1	3	1	1	1	2	0	1	1	1	1	1	1	0	2	1	1	2	1	1	0	0	0	1	0
(null)	OG0005666	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	2	1	1	1	0	1	1	1	1	1
(null)	OG0005667	1	1	0	1	1	0	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	1	1	0	5	1	1	1	1	1	1	1	1	1
(null)	OG0005668	1	2	1	0	1	1	1	1	0	0	0	0	1	1	0	0	1	3	0	1	0	0	1	0	1	0	1	1	7	1	1	3	1	1	1	2	0	1
(null)	OG0005669	1	1	1	1	1	1	1	1	1	1	2	0	1	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	0	1	1	0	1
(null)	OG0005670	1	1	2	1	1	1	1	1	1	0	1	1	1	1	1	1	2	1	1	1	1	0	1	0	1	1	1	1	3	0	1	1	1	2	1	1	1	1
(null)	OG0005671	1	1	1	1	1	1	1	1	0	2	1	1	1	1	1	1	1	1	1	2	1	2	1	0	1	1	0	2	2	1	1	1	2	1	1	1	1	1
(null)	OG0005672	1	0	0	1	1	1	1	1	1	1	1	0	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1
(null)	OG0005673	1	2	1	1	2	3	1	2	0	8	1	0	1	1	2	1	1	0	1	1	1	1	0	1	1	1	0	1	0	1	3	0	1	1	1	0	1	1
(null)	OG0005674	1	1	1	1	1	1	1	1	1	1	1	0	2	2	3	2	1	0	1	1	1	1	1	1	1	1	0	1	2	0	1	0	0	1	1	1	1	1
(null)	OG0005675	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	OG0005676	0	1	0	1	1	1	1	1	0	3	1	1	1	0	1	0	0	0	1	1	2	1	1	0	0	1	1	0	2	2	1	1	1	1	1	1	1	1
(null)	OG0005677	0	0	0	2	0	0	0	0	0	0	2	0	2	2	2	0	0	1	3	0	1	5	2	0	0	2	1	1	3	1	1	1	1	1	0	0	2	0
(null)	OG0005678	0	2	1	0	1	1	1	0	0	1	0	0	2	1	0	1	1	0	0	1	0	0	0	4	1	0	0	1	0	0	1	0	0	1	0	0	0	0
(null)	OG0005679	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0005680	1	0	1	1	1	1	1	1	0	1	1	1	0	1	2	1	1	0	2	0	1	5	1	1	1	1	0	1	0	1	1	0	1	0	1	0	3	1
(null)	OG0005681	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	0	2	0	1	2	0	1	1	1	1	1	1
(null)	OG0005682	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	OG0005683	0	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	3	1	3	1	1	0	1	2	0	0
(null)	OG0005684	1	3	1	1	1	1	1	0	1	0	3	4	1	1	2	1	1	0	2	0	2	1	1	1	1	1	1	2	2	1	1	1	1	1	0	0	1	0
(null)	OG0005685	1	1	1	2	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	2	0	0	1	0	3	1	0	1	1	1	1	1	2
(null)	OG0005686	1	1	1	2	1	1	1	1	0	1	1	1	1	1	0	0	1	1	2	1	1	0	1	1	1	0	1	2	2	1	0	1	1	1	1	1	0	1
(null)	OG0005687	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0005688	0	2	2	1	1	1	1	0	1	1	1	0	2	1	2	1	1	0	1	1	2	1	1	1	1	0	0	2	2	1	1	1	1	1	0	0	1	1
(null)	OG0005689	0	1	2	0	1	1	1	0	0	1	1	1	3	1	1	1	1	1	1	0	1	2	1	1	1	3	1	1	2	1	2	1	1	1	0	1	1	0
(null)	OG0005690	3	1	2	1	1	1	1	1	0	2	1	1	1	1	3	0	1	0	1	1	2	1	1	1	1	0	0	1	2	1	0	0	0	1	1	1	1	1
(null)	OG0005691	0	1	1	1	1	1	1	0	1	1	1	2	1	2	1	1	2	0	2	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0005692	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	2	1	0	1	1	0	1	1	1	2	2	0	2	1	1	1	1
(null)	OG0005693	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1
(null)	OG0005694	0	1	1	2	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	3	1	1
(null)	OG0005695	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	1	1	1	1	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	OG0005696	1	3	1	2	1	1	1	0	1	1	1	1	2	1	1	1	1	2	1	0	1	0	1	1	1	0	0	2	2	2	1	1	1	0	0	1	1	0
(null)	OG0005697	2	0	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1
(null)	OG0005698	1	1	2	1	1	1	0	1	2	1	1	0	1	1	1	1	1	0	1	1	1	2	1	1	1	1	2	1	4	1	1	1	1	1	1	1	1	1
(null)	OG0005699	0	1	2	1	0	0	0	1	1	0	2	0	0	2	1	2	1	1	1	1	1	1	1	1	2	1	1	0	2	1	1	1	1	1	1	1	1	1
(null)	OG0005700	0	2	1	1	1	1	1	1	1	0	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	2	1	1	1	0	1	1	1	1
(null)	OG0005701	1	1	1	1	2	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	OG0005702	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	2	1	4	1	0	0	0	0	0	0	0	0
(null)	OG0005703	0	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	4	1	1	1	1	1	1	0	1
(null)	OG0005704	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1	1	0	2	1	1	1	1	1	1	1	0	2	2	1	1	1	1	1	1	1	2	1
(null)	OG0005705	2	1	1	1	1	1	1	1	0	1	1	0	2	1	2	1	1	0	1	1	3	1	2	1	1	0	0	0	1	1	5	0	1	1	1	0	1	1
(null)	OG0005706	0	2	0	1	0	0	0	5	1	0	2	3	0	1	1	0	0	0	3	1	2	1	3	0	0	1	0	0	0	3	3	0	1	1	1	1	1	1
(null)	OG0005707	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	2	1	1	1	1	1	1	1	1	1	4	1	1	0	1	1	1	1	1	1
(null)	OG0005708	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2	1	1	0	1	1	1	0	2	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0
(null)	OG0005709	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1
(null)	OG0005710	0	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0005711	0	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1
(null)	OG0005712	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	2	2	1	1	1	1	1	1	1	1	1
(null)	OG0005713	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	0	1	3	1	2	1	1	1	1	1	1	1
(null)	OG0005714	0	0	0	3	0	0	0	0	1	0	0	0	0	1	4	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	1	0
(null)	OG0005715	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0
(null)	OG0005716	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	1	1	1	1	1	0	1	1
(null)	OG0005722	0	14	8	7	3	5	3	3	0	5	3	1	2	2	4	9	7	0	3	12	12	1	2	7	8	2	0	2	0	7	6	0	5	2	4	3	2	3
(null)	OG0005724	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1
(null)	OG0005725	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	0	1	1	1	1	1	2	2	1	1	1	1	0	1	2	1	2
(null)	OG0005726	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1
(null)	OG0005727	1	1	2	1	0	0	0	1	1	0	1	1	1	2	1	1	1	0	1	1	1	2	1	1	1	0	0	0	2	2	1	0	1	1	1	1	1	1
(null)	OG0005728	1	0	1	1	1	1	1	2	1	1	1	0	1	1	1	1	2	1	1	1	1	0	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0005729	2	0	1	1	0	0	0	1	0	0	0	1	1	0	0	1	2	0	1	2	1	0	1	1	1	1	0	2	0	1	0	0	0	0	1	1	0	1
(null)	OG0005730	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	0
(null)	OG0005731	3	1	1	1	0	0	0	1	0	0	1	0	0	1	1	1	1	0	1	1	2	1	1	1	1	0	1	1	2	1	3	0	0	0	1	0	1	1
(null)	OG0005732	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	0	1	1
(null)	OG0005733	0	3	1	2	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	1	0	1	1	1	0	0	5	0	1	3	0	1	1	0	1	0	1
(null)	OG0005734	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1
(null)	OG0005735	0	1	1	1	0	0	0	2	0	0	0	0	1	1	0	1	0	0	0	1	2	1	1	1	1	1	0	1	0	1	2	0	1	1	1	1	1	2
(null)	OG0005736	1	2	1	1	1	1	1	1	1	2	2	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0005737	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	1	2	1	0	0	1	3	1	1
(null)	OG0005738	0	1	2	1	0	0	0	0	0	0	1	0	6	1	1	1	1	0	3	1	1	5	2	1	1	1	0	1	0	2	2	1	1	1	1	0	1	1
(null)	OG0005739	0	0	1	1	1	1	0	0	0	1	1	0	0	1	1	1	0	0	1	1	0	0	0	1	1	0	0	2	0	1	0	0	0	0	0	1	0	0
(null)	OG0005740	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	2	1	1	0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	1	1
(null)	OG0005741	1	1	1	1	1	0	1	0	1	1	1	1	1	1	3	1	1	0	1	0	2	2	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1
(null)	OG0005742	1	1	2	1	1	1	1	1	1	1	1	0	1	1	3	1	1	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	OG0005743	1	1	2	1	1	1	1	2	1	1	1	1	1	3	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	OG0005744	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1
(null)	OG0005745	2	0	2	2	2	2	1	0	4	2	1	0	1	1	1	1	1	0	1	1	2	0	1	1	3	0	1	1	0	1	3	0	1	1	1	2	1	2
(null)	OG0005746	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	OG0005747	0	1	1	3	1	1	0	0	0	1	1	0	1	2	0	0	1	2	0	1	1	0	1	1	1	0	0	1	2	1	0	1	0	1	0	0	0	1
(null)	OG0005748	1	3	2	2	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	3	2	1	1	1	0	0	1	0	0	0
(null)	OG0005749	1	1	1	2	0	1	1	1	0	1	1	0	1	3	3	1	1	0	1	1	4	1	0	1	1	2	0	1	0	1	1	0	1	1	1	1	0	1
(null)	OG0005750	2	1	1	1	1	1	1	1	1	1	1	0	1	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	OG0005751	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	0	1	1	1	1	1	1	1	1	0	1	2	1	1	1	1	1	1	1	1	1
(null)	OG0005752	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1	0	1	1	1	0	1	2	2	1	2	2	1	1	1	1	1	1
(null)	OG0005753	1	1	1	5	1	1	1	1	0	0	1	1	1	1	0	1	1	2	1	1	1	0	1	1	1	1	0	1	1	1	1	3	0	0	1	2	1	1
(null)	OG0005754	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	2	2	2	1	1	1	1	1
(null)	OG0005755	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0
(null)	OG0005756	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	0	1	1	1	1	0	2	1	1	2	3	1	1	1	1	1	1
(null)	OG0005757	0	1	1	1	1	1	1	0	1	1	1	1	1	1	2	3	1	1	1	1	1	0	1	1	1	0	0	1	0	1	5	1	1	1	1	1	1	1
(null)	OG0005758	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	0	1	1	3	1	1	1	1	1	0	2	3	1	1	0	1	0	1	1	1	1
(null)	OG0005759	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	1	1	0	1	0	0	0	0	1	0	0	0	4	1	0	1	1	2	0
(null)	OG0005760	1	1	1	2	1	1	2	1	1	0	1	0	2	2	1	1	1	0	1	1	2	0	1	1	1	1	0	0	1	1	2	2	2	1	1	1	1	1
(null)	OG0005761	1	0	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	0	1	1	1	1	0	1	2	1	1	1	2	1	1	1	1	1
