"feature","p_value","odds_ratio","prop_Group_A","prop_Group_B","abs_diff","padj","enriched_in"
"GO:0032781",0.000370806406058182,0,0.333333333333333,0,0.333333333333333,0.0027867987651333,"Group_A"
"GO:0032782",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.153575130306397,"Group_A"
"GO:0032783",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0032784",0.0251007413331693,0.0895700643157307,0.222222222222222,0.0238095238095238,0.198412698412698,0.0624169707001941,"Group_A"
"GO:0032785",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.153575130306397,"Group_A"
"GO:0032786",0.0765572610661663,0.127040440750113,0.166666666666667,0.0238095238095238,0.142857142857143,0.153575130306397,"Group_A"
"GO:0032787",0.00404411206451884,0.140678289831738,0.833333333333333,0.404761904761905,0.428571428571429,0.018446693396704,"Group_A"
"GO:0032793",0.182015609663338,0.276203671573168,0.222222222222222,0.0714285714285714,0.150793650793651,0.299730747732954,"Group_A"
"GO:0032794",0.0212025201412755,0.135510149551931,0.277777777777778,0.0476190476190476,0.23015873015873,0.0612575714988929,"Group_A"
"GO:0032801",0.352081241837925,0.391610328856201,0.166666666666667,0.0714285714285714,0.0952380952380952,0.41089145986576,"Group_A"
"GO:0032806",0.0251007413331693,0.0895700643157307,0.222222222222222,0.0238095238095238,0.198412698412698,0.0624169707001941,"Group_A"
"GO:0032808",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0032809",0.000770879103116818,0.113580278520272,0.555555555555556,0.119047619047619,0.436507936507937,0.0051740722073464,"Group_A"
"GO:0032810",0.00156879633332308,0,0.277777777777778,0,0.277777777777778,0.00817109526148285,"Group_A"
"GO:0032811",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0032813",1,0.83595029497688,0.166666666666667,0.142857142857143,0.0238095238095238,1,"Group_A"
"GO:0032814",0.147844910291896,5.20119601738449,0.0555555555555556,0.238095238095238,0.182539682539683,0.252131346873074,"Group_B"
"GO:0032815",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0032816",0.0248898220400452,Inf,0,0.238095238095238,0.238095238095238,0.0624169707001941,"Group_B"
"GO:0032823",0.147844910291896,5.20119601738449,0.0555555555555556,0.238095238095238,0.182539682539683,0.252131346873074,"Group_B"
"GO:0032824",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0032825",0.0248898220400452,Inf,0,0.238095238095238,0.238095238095238,0.0624169707001941,"Group_B"
"GO:0032826",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0032827",0.3,0,0.0555555555555556,0,0.0555555555555556,0.355661023583521,"Group_A"
"GO:0032835",0.149122367327544,0.358383372661888,0.277777777777778,0.119047619047619,0.158730158730159,0.253809704997638,"Group_A"
