"feature","p_value","odds_ratio","prop_Group_A","prop_Group_B","abs_diff","padj","enriched_in"
"ENTH",0.00156879633332308,0,0.277777777777778,0,0.277777777777778,0.0102491865864731,"Group_A"
"ERAP1_C",1.53400502270781e-11,0,0.833333333333333,0,0.833333333333333,1.19882492524616e-08,"Group_A"
"ERM",0.00627518533329232,0,0.222222222222222,0,0.222222222222222,0.0231323459338111,"Group_A"
"ERbeta_N",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.15820466002461,"Group_A"
"ESR1_C",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.15820466002461,"Group_A"
"ET",0.0864406779661017,0,0.111111111111111,0,0.111111111111111,0.15820466002461,"Group_A"
"Eaf7",0.0238457042665108,0,0.166666666666667,0,0.166666666666667,0.0640392367157327,"Group_A"
"EcKinase",0.0238457042665108,0,0.166666666666667,0,0.166666666666667,0.0640392367157327,"Group_A"
"Enamelin",0.091057115185818,Inf,0,0.166666666666667,0.166666666666667,0.164510585254585,"Group_B"
"Endomucin",0.0057361816893325,Inf,0,0.333333333333333,0.333333333333333,0.0231323459338111,"Group_B"
"Endonuclease_NS",1,Inf,0,0.0238095238095238,0.0238095238095238,1,"Group_B"
"EphA2_TM",0.513559322033898,0.421541817082254,0.0555555555555556,0.0238095238095238,0.0317460317460317,0.5625040086468,"Group_A"
"Ephrin_lbd",0.513559322033898,0.421541817082254,0.0555555555555556,0.0238095238095238,0.0317460317460317,0.5625040086468,"Group_A"
"Ephrin_rec_like",0.0765572610661663,0.127040440750113,0.166666666666667,0.0238095238095238,0.142857142857143,0.15820466002461,"Group_A"
"Epimerase",0.00627518533329232,0,0.222222222222222,0,0.222222222222222,0.0231323459338111,"Group_A"
"Esterase_phd",0.3,0,0.0555555555555556,0,0.0555555555555556,0.337338129496403,"Group_A"
"Ets",1,Inf,0,0.0476190476190476,0.0476190476190476,1,"Group_B"
"Exo_endo_phos",0.0212025201412755,0.135510149551931,0.277777777777778,0.0476190476190476,0.23015873015873,0.0640392367157327,"Group_A"
"Exo_endo_phos_2",0.0601847320602127,0.181176749772908,0.222222222222222,0.0476190476190476,0.174603174603175,0.151479446393096,"Group_A"
"F-box",1.71021822500629e-05,0,0.444444444444444,0,0.444444444444444,0.000287426998460734,"Group_A"
"F-box-like",0.00627518533329232,0,0.222222222222222,0,0.222222222222222,0.0231323459338111,"Group_A"
